# Renewables.ninja Solar PV (Point API) - 47.285, -1.517 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Paris, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/Paris", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "47.2846", "lon": "-1.5167", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-01-16 15:00,2015-01-16 16:00,0.269,0.215,0.084,6.686,0
2015-01-16 16:00,2015-01-16 17:00,0.098,0.091,0.029,5.989,0
2015-01-16 17:00,2015-01-16 18:00,0,0,0,5.207,0
2015-01-16 18:00,2015-01-16 19:00,0,0,0,4.273,0
2015-01-16 19:00,2015-01-16 20:00,0,0,0,3.327,0
2015-01-16 20:00,2015-01-16 21:00,0,0,0,2.867,0
2015-01-16 21:00,2015-01-16 22:00,0,0,0,2.526,0
2015-01-16 22:00,2015-01-16 23:00,0,0,0,2.093,0
2015-01-16 23:00,2015-01-17 00:00,0,0,0,1.535,0
2015-01-17 00:00,2015-01-17 01:00,0,0,0,1.314,0
2015-01-17 01:00,2015-01-17 02:00,0,0,0,1.552,0
2015-01-17 02:00,2015-01-17 03:00,0,0,0,1.484,0
2015-01-17 03:00,2015-01-17 04:00,0,0,0,1.322,0
2015-01-17 04:00,2015-01-17 05:00,0,0,0,1.019,0
2015-01-17 05:00,2015-01-17 06:00,0,0,0,0.851,0
2015-01-17 06:00,2015-01-17 07:00,0,0,0,0.708,0
2015-01-17 07:00,2015-01-17 08:00,0,0,0,0.553,0
2015-01-17 08:00,2015-01-17 09:00,0.056,0.056,0.018,0.771,0
2015-01-17 09:00,2015-01-17 10:00,0.331,0.316,0.043,1.634,0
2015-01-17 10:00,2015-01-17 11:00,0.489,0.457,0.077,3.069,0
2015-01-17 11:00,2015-01-17 12:00,0.625,0.615,0.087,5.233,0
2015-01-17 12:00,2015-01-17 13:00,0.682,0.690,0.091,7.237,0
2015-01-17 13:00,2015-01-17 14:00,0.651,0.650,0.095,8.052,0
2015-01-17 14:00,2015-01-17 15:00,0.543,0.517,0.094,8.021,0
2015-01-17 15:00,2015-01-17 16:00,0.367,0.327,0.078,6.241,0
2015-01-17 16:00,2015-01-17 17:00,0.109,0.100,0.030,3.981,0
2015-01-17 17:00,2015-01-17 18:00,0,0,0,4.076,0
2015-01-17 18:00,2015-01-17 19:00,0,0,0,4.458,0
2015-01-17 19:00,2015-01-17 20:00,0,0,0,4.545,0
2015-01-17 20:00,2015-01-17 21:00,0,0,0,4.450,0
2015-01-17 21:00,2015-01-17 22:00,0,0,0,4.402,0
2015-01-17 22:00,2015-01-17 23:00,0,0,0,4.423,0
2015-01-17 23:00,2015-01-18 00:00,0,0,0,4.514,0
2015-01-18 00:00,2015-01-18 01:00,0,0,0,4.698,0
2015-01-18 01:00,2015-01-18 02:00,0,0,0,4.952,0
2015-01-18 02:00,2015-01-18 03:00,0,0,0,5.075,0
2015-01-18 03:00,2015-01-18 04:00,0,0,0,5.225,0
2015-01-18 04:00,2015-01-18 05:00,0,0,0,5.259,0
2015-01-18 05:00,2015-01-18 06:00,0,0,0,5.221,0
2015-01-18 06:00,2015-01-18 07:00,0,0,0,5.258,0
2015-01-18 07:00,2015-01-18 08:00,0,0,0,5.403,0
2015-01-18 08:00,2015-01-18 09:00,0.085,0.093,0.013,5.674,0
2015-01-18 09:00,2015-01-18 10:00,0.161,0.121,0.064,6.131,0
2015-01-18 10:00,2015-01-18 11:00,0.137,0.044,0.117,6.400,0
2015-01-18 11:00,2015-01-18 12:00,0.092,0.008,0.105,6.554,0
2015-01-18 12:00,2015-01-18 13:00,0.028,0,0.044,6.649,0
2015-01-18 13:00,2015-01-18 14:00,0.038,0,0.055,6.482,0
2015-01-18 14:00,2015-01-18 15:00,0.055,0.001,0.074,5.948,0
2015-01-18 15:00,2015-01-18 16:00,0.013,0,0.026,4.972,0
2015-01-18 16:00,2015-01-18 17:00,0.005,0.002,0.012,4.114,0
2015-01-18 17:00,2015-01-18 18:00,0,0,0,3.220,0
2015-01-18 18:00,2015-01-18 19:00,0,0,0,2.913,0
2015-01-18 19:00,2015-01-18 20:00,0,0,0,2.775,0
2015-01-18 20:00,2015-01-18 21:00,0,0,0,2.407,0
2015-01-18 21:00,2015-01-18 22:00,0,0,0,2.366,0
2015-01-18 22:00,2015-01-18 23:00,0,0,0,2.390,0
2015-01-18 23:00,2015-01-19 00:00,0,0,0,2.317,0
2015-01-19 00:00,2015-01-19 01:00,0,0,0,2.249,0
2015-01-19 01:00,2015-01-19 02:00,0,0,0,1.943,0
2015-01-19 02:00,2015-01-19 03:00,0,0,0,1.361,0
2015-01-19 03:00,2015-01-19 04:00,0,0,0,0.661,0
2015-01-19 04:00,2015-01-19 05:00,0,0,0,0.050,0
2015-01-19 05:00,2015-01-19 06:00,0,0,0,-0.459,0
2015-01-19 06:00,2015-01-19 07:00,0,0,0,-0.996,0
2015-01-19 07:00,2015-01-19 08:00,0,0,0,-1.543,0
2015-01-19 08:00,2015-01-19 09:00,0.086,0.089,0.016,-0.281,0
2015-01-19 09:00,2015-01-19 10:00,0.377,0.375,0.033,1.603,0
2015-01-19 10:00,2015-01-19 11:00,0.548,0.545,0.060,3.786,0
2015-01-19 11:00,2015-01-19 12:00,0.672,0.691,0.071,5.594,0
2015-01-19 12:00,2015-01-19 13:00,0.686,0.688,0.094,6.345,0
2015-01-19 13:00,2015-01-19 14:00,0.624,0.595,0.111,6.665,0
2015-01-19 14:00,2015-01-19 15:00,0.475,0.409,0.117,6.483,0
2015-01-19 15:00,2015-01-19 16:00,0.354,0.305,0.084,4.980,0
2015-01-19 16:00,2015-01-19 17:00,0.130,0.116,0.034,2.105,0
2015-01-19 17:00,2015-01-19 18:00,0,0,0,1.543,0
2015-01-19 18:00,2015-01-19 19:00,0,0,0,1.637,0
2015-01-19 19:00,2015-01-19 20:00,0,0,0,1.605,0
2015-01-19 20:00,2015-01-19 21:00,0,0,0,1.921,0
2015-01-19 21:00,2015-01-19 22:00,0,0,0,1.861,0
2015-01-19 22:00,2015-01-19 23:00,0,0,0,0.725,0
2015-01-19 23:00,2015-01-20 00:00,0,0,0,-0.359,0
2015-01-20 00:00,2015-01-20 01:00,0,0,0,-1.299,0
2015-01-20 01:00,2015-01-20 02:00,0,0,0,-1.504,0
2015-01-20 02:00,2015-01-20 03:00,0,0,0,-1.550,0
2015-01-20 03:00,2015-01-20 04:00,0,0,0,-1.516,0
2015-01-20 04:00,2015-01-20 05:00,0,0,0,-1.439,0
2015-01-20 05:00,2015-01-20 06:00,0,0,0,-1.466,0
2015-01-20 06:00,2015-01-20 07:00,0,0,0,-1.373,0
2015-01-20 07:00,2015-01-20 08:00,0,0,0,-1.182,0
2015-01-20 08:00,2015-01-20 09:00,0.069,0.069,0.018,-0.343,0
2015-01-20 09:00,2015-01-20 10:00,0.370,0.362,0.037,0.690,0
2015-01-20 10:00,2015-01-20 11:00,0.509,0.481,0.074,1.894,0
2015-01-20 11:00,2015-01-20 12:00,0.327,0.193,0.163,3.039,0
2015-01-20 12:00,2015-01-20 13:00,0.346,0.190,0.188,3.785,0
2015-01-20 13:00,2015-01-20 14:00,0.274,0.120,0.181,4.019,0
2015-01-20 14:00,2015-01-20 15:00,0.223,0.099,0.149,3.807,0
2015-01-20 15:00,2015-01-20 16:00,0.177,0.101,0.099,2.944,0
2015-01-20 16:00,2015-01-20 17:00,0.044,0.028,0.032,1.531,0
2015-01-20 17:00,2015-01-20 18:00,0,0,0,0.967,0
2015-01-20 18:00,2015-01-20 19:00,0,0,0,0.917,0
2015-01-20 19:00,2015-01-20 20:00,0,0,0,1.132,0
2015-01-20 20:00,2015-01-20 21:00,0,0,0,1.420,0
2015-01-20 21:00,2015-01-20 22:00,0,0,0,1.475,0
2015-01-20 22:00,2015-01-20 23:00,0,0,0,1.439,0
2015-01-20 23:00,2015-01-21 00:00,0,0,0,1.457,0
2015-01-21 00:00,2015-01-21 01:00,0,0,0,1.509,0
2015-01-21 01:00,2015-01-21 02:00,0,0,0,1.595,0
2015-01-21 02:00,2015-01-21 03:00,0,0,0,1.792,0
2015-01-21 03:00,2015-01-21 04:00,0,0,0,1.975,0
2015-01-21 04:00,2015-01-21 05:00,0,0,0,2.222,0
2015-01-21 05:00,2015-01-21 06:00,0,0,0,2.598,0
2015-01-21 06:00,2015-01-21 07:00,0,0,0,2.914,0
2015-01-21 07:00,2015-01-21 08:00,0,0,0,2.853,0
2015-01-21 08:00,2015-01-21 09:00,0.022,0.017,0.020,3.328,0
2015-01-21 09:00,2015-01-21 10:00,0.073,0.025,0.067,4.065,0
2015-01-21 10:00,2015-01-21 11:00,0.088,0.009,0.100,4.849,0
2015-01-21 11:00,2015-01-21 12:00,0.202,0.062,0.166,5.482,0
2015-01-21 12:00,2015-01-21 13:00,0.178,0.049,0.154,5.896,0
2015-01-21 13:00,2015-01-21 14:00,0.102,0.008,0.117,6.089,0
2015-01-21 14:00,2015-01-21 15:00,0.213,0.099,0.140,6.027,0
2015-01-21 15:00,2015-01-21 16:00,0.111,0.043,0.091,5.596,0
2015-01-21 16:00,2015-01-21 17:00,0.033,0.019,0.031,4.672,0
2015-01-21 17:00,2015-01-21 18:00,0,0,0,4.158,0
2015-01-21 18:00,2015-01-21 19:00,0,0,0,3.706,0
2015-01-21 19:00,2015-01-21 20:00,0,0,0,3.205,0
2015-01-21 20:00,2015-01-21 21:00,0,0,0,2.495,0
2015-01-21 21:00,2015-01-21 22:00,0,0,0,1.559,0
2015-01-21 22:00,2015-01-21 23:00,0,0,0,0.420,0
2015-01-21 23:00,2015-01-22 00:00,0,0,0,-0.372,0
2015-01-22 00:00,2015-01-22 01:00,0,0,0,-0.454,0
2015-01-22 01:00,2015-01-22 02:00,0,0,0,-0.644,0
2015-01-22 02:00,2015-01-22 03:00,0,0,0,-0.764,0
2015-01-22 03:00,2015-01-22 04:00,0,0,0,-1.106,0
2015-01-22 04:00,2015-01-22 05:00,0,0,0,-1.482,0
2015-01-22 05:00,2015-01-22 06:00,0,0,0,-1.932,0
2015-01-22 06:00,2015-01-22 07:00,0,0,0,-2.297,0
2015-01-22 07:00,2015-01-22 08:00,0,0,0,-2.549,0
2015-01-22 08:00,2015-01-22 09:00,0.009,0.003,0.017,-2.114,0
2015-01-22 09:00,2015-01-22 10:00,0.052,0.007,0.062,-0.616,0
2015-01-22 10:00,2015-01-22 11:00,0.056,0,0.074,1.098,0
2015-01-22 11:00,2015-01-22 12:00,0.070,0,0.089,2.655,0
2015-01-22 12:00,2015-01-22 13:00,0.110,0.003,0.129,3.984,0
2015-01-22 13:00,2015-01-22 14:00,0.314,0.183,0.162,4.554,0
2015-01-22 14:00,2015-01-22 15:00,0.466,0.386,0.126,4.403,0
2015-01-22 15:00,2015-01-22 16:00,0.355,0.296,0.091,3.288,0
2015-01-22 16:00,2015-01-22 17:00,0.124,0.103,0.040,-0.230,0
2015-01-22 17:00,2015-01-22 18:00,0,0,0,-1.632,0
2015-01-22 18:00,2015-01-22 19:00,0,0,0,-2.200,0
2015-01-22 19:00,2015-01-22 20:00,0,0,0,-2.658,0
2015-01-22 20:00,2015-01-22 21:00,0,0,0,-2.986,0
2015-01-22 21:00,2015-01-22 22:00,0,0,0,-3.210,0
2015-01-22 22:00,2015-01-22 23:00,0,0,0,-3.405,0
2015-01-22 23:00,2015-01-23 00:00,0,0,0,-3.532,0
2015-01-23 00:00,2015-01-23 01:00,0,0,0,-3.462,0
2015-01-23 01:00,2015-01-23 02:00,0,0,0,-3.124,0
2015-01-23 02:00,2015-01-23 03:00,0,0,0,-2.671,0
2015-01-23 03:00,2015-01-23 04:00,0,0,0,-2.469,0
2015-01-23 04:00,2015-01-23 05:00,0,0,0,-2.556,0
2015-01-23 05:00,2015-01-23 06:00,0,0,0,-2.732,0
2015-01-23 06:00,2015-01-23 07:00,0,0,0,-2.809,0
2015-01-23 07:00,2015-01-23 08:00,0,0,0,-2.829,0
2015-01-23 08:00,2015-01-23 09:00,0.064,0.060,0.022,-2.084,0
2015-01-23 09:00,2015-01-23 10:00,0.331,0.301,0.053,-0.656,0
2015-01-23 10:00,2015-01-23 11:00,0.543,0.522,0.072,1.526,0
2015-01-23 11:00,2015-01-23 12:00,0.668,0.666,0.082,3.367,0
2015-01-23 12:00,2015-01-23 13:00,0.684,0.670,0.105,5.031,0
2015-01-23 13:00,2015-01-23 14:00,0.649,0.624,0.111,6.038,0
2015-01-23 14:00,2015-01-23 15:00,0.585,0.562,0.094,6.009,0
2015-01-23 15:00,2015-01-23 16:00,0.410,0.367,0.083,4.750,0
2015-01-23 16:00,2015-01-23 17:00,0.128,0.107,0.043,3.277,0
2015-01-23 17:00,2015-01-23 18:00,0,0,0,2.188,0
2015-01-23 18:00,2015-01-23 19:00,0,0,0,1.099,0
2015-01-23 19:00,2015-01-23 20:00,0,0,0,-0.242,0
2015-01-23 20:00,2015-01-23 21:00,0,0,0,-1.116,0
2015-01-23 21:00,2015-01-23 22:00,0,0,0,-1.402,0
2015-01-23 22:00,2015-01-23 23:00,0,0,0,-0.918,0
2015-01-23 23:00,2015-01-24 00:00,0,0,0,-0.331,0
2015-01-24 00:00,2015-01-24 01:00,0,0,0,0.050,0
2015-01-24 01:00,2015-01-24 02:00,0,0,0,0.459,0
2015-01-24 02:00,2015-01-24 03:00,0,0,0,1.012,0
2015-01-24 03:00,2015-01-24 04:00,0,0,0,1.771,0
2015-01-24 04:00,2015-01-24 05:00,0,0,0,2.634,0
2015-01-24 05:00,2015-01-24 06:00,0,0,0,4.014,0
2015-01-24 06:00,2015-01-24 07:00,0,0,0,5.526,0
2015-01-24 07:00,2015-01-24 08:00,0,0,0,6.469,0
2015-01-24 08:00,2015-01-24 09:00,0.008,0.002,0.017,6.851,0
2015-01-24 09:00,2015-01-24 10:00,0.226,0.183,0.072,7.257,0
2015-01-24 10:00,2015-01-24 11:00,0.477,0.441,0.091,7.746,0
2015-01-24 11:00,2015-01-24 12:00,0.605,0.582,0.105,8.431,0
2015-01-24 12:00,2015-01-24 13:00,0.545,0.462,0.153,8.740,0
2015-01-24 13:00,2015-01-24 14:00,0.464,0.351,0.168,8.688,0
2015-01-24 14:00,2015-01-24 15:00,0.496,0.433,0.122,8.200,0
2015-01-24 15:00,2015-01-24 16:00,0.330,0.267,0.099,6.771,0
2015-01-24 16:00,2015-01-24 17:00,0.110,0.087,0.044,3.500,0
2015-01-24 17:00,2015-01-24 18:00,0,0,0,2.031,0
2015-01-24 18:00,2015-01-24 19:00,0,0,0,1.290,0
2015-01-24 19:00,2015-01-24 20:00,0,0,0,0.455,0
2015-01-24 20:00,2015-01-24 21:00,0,0,0,-0.251,0
2015-01-24 21:00,2015-01-24 22:00,0,0,0,-0.577,0
2015-01-24 22:00,2015-01-24 23:00,0,0,0,-0.924,0
2015-01-24 23:00,2015-01-25 00:00,0,0,0,-1.183,0
2015-01-25 00:00,2015-01-25 01:00,0,0,0,-1.283,0
2015-01-25 01:00,2015-01-25 02:00,0,0,0,-0.970,0
2015-01-25 02:00,2015-01-25 03:00,0,0,0,-0.920,0
2015-01-25 03:00,2015-01-25 04:00,0,0,0,-1.055,0
2015-01-25 04:00,2015-01-25 05:00,0,0,0,-1.123,0
2015-01-25 05:00,2015-01-25 06:00,0,0,0,-0.911,0
2015-01-25 06:00,2015-01-25 07:00,0,0,0,-0.626,0
2015-01-25 07:00,2015-01-25 08:00,0,0,0,-0.127,0
2015-01-25 08:00,2015-01-25 09:00,0.041,0.034,0.024,1.684,0
2015-01-25 09:00,2015-01-25 10:00,0.099,0.043,0.077,3.896,0
2015-01-25 10:00,2015-01-25 11:00,0.146,0.037,0.133,6.001,0
2015-01-25 11:00,2015-01-25 12:00,0.249,0.098,0.182,8.178,0
2015-01-25 12:00,2015-01-25 13:00,0.255,0.091,0.197,8.816,0
2015-01-25 13:00,2015-01-25 14:00,0.213,0.059,0.183,8.939,0
2015-01-25 14:00,2015-01-25 15:00,0.176,0.051,0.152,8.652,0
2015-01-25 15:00,2015-01-25 16:00,0.121,0.045,0.101,7.423,0
2015-01-25 16:00,2015-01-25 17:00,0.048,0.026,0.040,5.306,0
2015-01-25 17:00,2015-01-25 18:00,0,0,0,4.196,0
2015-01-25 18:00,2015-01-25 19:00,0,0,0,3.449,0
2015-01-25 19:00,2015-01-25 20:00,0,0,0,3.004,0
2015-01-25 20:00,2015-01-25 21:00,0,0,0,2.859,0
2015-01-25 21:00,2015-01-25 22:00,0,0,0,2.520,0
2015-01-25 22:00,2015-01-25 23:00,0,0,0,2.197,0
2015-01-25 23:00,2015-01-26 00:00,0,0,0,1.829,0
2015-01-26 00:00,2015-01-26 01:00,0,0,0,1.710,0
2015-01-26 01:00,2015-01-26 02:00,0,0,0,1.961,0
2015-01-26 02:00,2015-01-26 03:00,0,0,0,2.447,0
2015-01-26 03:00,2015-01-26 04:00,0,0,0,2.913,0
2015-01-26 04:00,2015-01-26 05:00,0,0,0,3.452,0
2015-01-26 05:00,2015-01-26 06:00,0,0,0,4.100,0
2015-01-26 06:00,2015-01-26 07:00,0,0,0,4.785,0
2015-01-26 07:00,2015-01-26 08:00,0,0,0,5.502,0
2015-01-26 08:00,2015-01-26 09:00,0.008,0.002,0.017,6.595,0
2015-01-26 09:00,2015-01-26 10:00,0.046,0.004,0.061,7.580,0
2015-01-26 10:00,2015-01-26 11:00,0.083,0.010,0.095,8.601,0
2015-01-26 11:00,2015-01-26 12:00,0.076,0.001,0.097,9.277,0
2015-01-26 12:00,2015-01-26 13:00,0.097,0.004,0.117,10.236,0
2015-01-26 13:00,2015-01-26 14:00,0.116,0.020,0.122,11.323,0
2015-01-26 14:00,2015-01-26 15:00,0.119,0.019,0.126,11.782,0
2015-01-26 15:00,2015-01-26 16:00,0.063,0.005,0.079,10.721,0
2015-01-26 16:00,2015-01-26 17:00,0.022,0.007,0.031,9.059,0
2015-01-26 17:00,2015-01-26 18:00,0,0,0,8.865,0
2015-01-26 18:00,2015-01-26 19:00,0,0,0,8.606,0
2015-01-26 19:00,2015-01-26 20:00,0,0,0,7.554,0
2015-01-26 20:00,2015-01-26 21:00,0,0,0,6.094,0
2015-01-26 21:00,2015-01-26 22:00,0,0,0,4.557,0
2015-01-26 22:00,2015-01-26 23:00,0,0,0,4.035,0
2015-01-26 23:00,2015-01-27 00:00,0,0,0,3.380,0
2015-01-27 00:00,2015-01-27 01:00,0,0,0,3.000,0
2015-01-27 01:00,2015-01-27 02:00,0,0,0,2.950,0
2015-01-27 02:00,2015-01-27 03:00,0,0,0,2.604,0
2015-01-27 03:00,2015-01-27 04:00,0,0,0,2.486,0
2015-01-27 04:00,2015-01-27 05:00,0,0,0,2.401,0
2015-01-27 05:00,2015-01-27 06:00,0,0,0,2.085,0
2015-01-27 06:00,2015-01-27 07:00,0,0,0,1.814,0
2015-01-27 07:00,2015-01-27 08:00,0,0,0,2.301,0
2015-01-27 08:00,2015-01-27 09:00,0.004,0,0.013,3.917,0
2015-01-27 09:00,2015-01-27 10:00,0.079,0.022,0.078,5.220,0
2015-01-27 10:00,2015-01-27 11:00,0.179,0.063,0.141,6.437,0
2015-01-27 11:00,2015-01-27 12:00,0.369,0.240,0.170,8.375,0
2015-01-27 12:00,2015-01-27 13:00,0.529,0.437,0.162,9.712,0
2015-01-27 13:00,2015-01-27 14:00,0.279,0.120,0.195,10.225,0
2015-01-27 14:00,2015-01-27 15:00,0.133,0.022,0.137,10.146,0
2015-01-27 15:00,2015-01-27 16:00,0.057,0.007,0.071,9.005,0
2015-01-27 16:00,2015-01-27 17:00,0.057,0.034,0.042,6.561,0
2015-01-27 17:00,2015-01-27 18:00,0,0,0,5.442,0
2015-01-27 18:00,2015-01-27 19:00,0,0,0,5.190,0
2015-01-27 19:00,2015-01-27 20:00,0,0,0,5.061,0
2015-01-27 20:00,2015-01-27 21:00,0,0,0,4.985,0
2015-01-27 21:00,2015-01-27 22:00,0,0,0,4.835,0
2015-01-27 22:00,2015-01-27 23:00,0,0,0,4.606,0
2015-01-27 23:00,2015-01-28 00:00,0,0,0,3.809,0
2015-01-28 00:00,2015-01-28 01:00,0,0,0,3.627,0
2015-01-28 01:00,2015-01-28 02:00,0,0,0,3.598,0
2015-01-28 02:00,2015-01-28 03:00,0,0,0,4.100,0
2015-01-28 03:00,2015-01-28 04:00,0,0,0,4.595,0
2015-01-28 04:00,2015-01-28 05:00,0,0,0,4.997,0
2015-01-28 05:00,2015-01-28 06:00,0,0,0,5.257,0
2015-01-28 06:00,2015-01-28 07:00,0,0,0,5.463,0
2015-01-28 07:00,2015-01-28 08:00,0,0,0,5.988,0
2015-01-28 08:00,2015-01-28 09:00,0.046,0.037,0.028,7.453,0
2015-01-28 09:00,2015-01-28 10:00,0.050,0.031,0.038,8.527,0
2015-01-28 10:00,2015-01-28 11:00,0.072,0.002,0.093,9.561,0
2015-01-28 11:00,2015-01-28 12:00,0.101,0.002,0.123,10.870,0
2015-01-28 12:00,2015-01-28 13:00,0.056,0,0.077,12.045,0
2015-01-28 13:00,2015-01-28 14:00,0.031,0,0.048,12.333,0
2015-01-28 14:00,2015-01-28 15:00,0.075,0.003,0.095,12.037,0
2015-01-28 15:00,2015-01-28 16:00,0.065,0.025,0.061,11.558,0
2015-01-28 16:00,2015-01-28 17:00,0.082,0.055,0.050,10.047,0
2015-01-28 17:00,2015-01-28 18:00,0,0,0,8.607,0
2015-01-28 18:00,2015-01-28 19:00,0,0,0,7.944,0
2015-01-28 19:00,2015-01-28 20:00,0,0,0,7.259,0
2015-01-28 20:00,2015-01-28 21:00,0,0,0,6.714,0
2015-01-28 21:00,2015-01-28 22:00,0,0,0,6.263,0
2015-01-28 22:00,2015-01-28 23:00,0,0,0,5.920,0
2015-01-28 23:00,2015-01-29 00:00,0,0,0,6.061,0
2015-01-29 00:00,2015-01-29 01:00,0,0,0,6.220,0
2015-01-29 01:00,2015-01-29 02:00,0,0,0,6.100,0
2015-01-29 02:00,2015-01-29 03:00,0,0,0,6.154,0
2015-01-29 03:00,2015-01-29 04:00,0,0,0,6.429,0
2015-01-29 04:00,2015-01-29 05:00,0,0,0,6.562,0
2015-01-29 05:00,2015-01-29 06:00,0,0,0,6.700,0
2015-01-29 06:00,2015-01-29 07:00,0,0,0,6.737,0
2015-01-29 07:00,2015-01-29 08:00,0,0,0,6.808,0
2015-01-29 08:00,2015-01-29 09:00,0.014,0.005,0.022,7.038,0
2015-01-29 09:00,2015-01-29 10:00,0.058,0.015,0.063,7.462,0
2015-01-29 10:00,2015-01-29 11:00,0.028,0,0.045,8.029,0
2015-01-29 11:00,2015-01-29 12:00,0.046,0,0.065,8.612,0
2015-01-29 12:00,2015-01-29 13:00,0.058,0,0.078,9.011,0
2015-01-29 13:00,2015-01-29 14:00,0.062,0,0.083,8.937,0
2015-01-29 14:00,2015-01-29 15:00,0.054,0.002,0.072,8.871,0
2015-01-29 15:00,2015-01-29 16:00,0.046,0.003,0.062,8.769,0
2015-01-29 16:00,2015-01-29 17:00,0.017,0.004,0.027,8.053,0
2015-01-29 17:00,2015-01-29 18:00,0,0,0,7.533,0
2015-01-29 18:00,2015-01-29 19:00,0,0,0,7.107,0
2015-01-29 19:00,2015-01-29 20:00,0,0,0,6.722,0
2015-01-29 20:00,2015-01-29 21:00,0,0,0,6.062,0
2015-01-29 21:00,2015-01-29 22:00,0,0,0,5.201,0
2015-01-29 22:00,2015-01-29 23:00,0,0,0,4.436,0
2015-01-29 23:00,2015-01-30 00:00,0,0,0,3.721,0
2015-01-30 00:00,2015-01-30 01:00,0,0,0,3.102,0
2015-01-30 01:00,2015-01-30 02:00,0,0,0,2.708,0
2015-01-30 02:00,2015-01-30 03:00,0,0,0,2.478,0
2015-01-30 03:00,2015-01-30 04:00,0,0,0,2.487,0
2015-01-30 04:00,2015-01-30 05:00,0,0,0,2.844,0
2015-01-30 05:00,2015-01-30 06:00,0,0,0,3.603,0
2015-01-30 06:00,2015-01-30 07:00,0,0,0,4.125,0
2015-01-30 07:00,2015-01-30 08:00,0,0,0,4.495,0
2015-01-30 08:00,2015-01-30 09:00,0.126,0.128,0.020,5.368,0
2015-01-30 09:00,2015-01-30 10:00,0.134,0.104,0.054,6.432,0
2015-01-30 10:00,2015-01-30 11:00,0.512,0.497,0.075,7.296,0
2015-01-30 11:00,2015-01-30 12:00,0.686,0.707,0.082,8.104,0
2015-01-30 12:00,2015-01-30 13:00,0.694,0.692,0.110,8.754,0
2015-01-30 13:00,2015-01-30 14:00,0.369,0.228,0.184,8.831,0
2015-01-30 14:00,2015-01-30 15:00,0.228,0.100,0.158,8.481,0
2015-01-30 15:00,2015-01-30 16:00,0.185,0.142,0.070,7.912,0
2015-01-30 16:00,2015-01-30 17:00,0.130,0.096,0.057,6.868,0
2015-01-30 17:00,2015-01-30 18:00,0,0,0.001,5.591,0
2015-01-30 18:00,2015-01-30 19:00,0,0,0,4.648,0
2015-01-30 19:00,2015-01-30 20:00,0,0,0,3.885,0
2015-01-30 20:00,2015-01-30 21:00,0,0,0,3.327,0
2015-01-30 21:00,2015-01-30 22:00,0,0,0,3.054,0
2015-01-30 22:00,2015-01-30 23:00,0,0,0,3.064,0
2015-01-30 23:00,2015-01-31 00:00,0,0,0,2.914,0
2015-01-31 00:00,2015-01-31 01:00,0,0,0,2.709,0
2015-01-31 01:00,2015-01-31 02:00,0,0,0,2.604,0
2015-01-31 02:00,2015-01-31 03:00,0,0,0,2.549,0
2015-01-31 03:00,2015-01-31 04:00,0,0,0,2.706,0
2015-01-31 04:00,2015-01-31 05:00,0,0,0,3.016,0
2015-01-31 05:00,2015-01-31 06:00,0,0,0,3.001,0
2015-01-31 06:00,2015-01-31 07:00,0,0,0,2.669,0
2015-01-31 07:00,2015-01-31 08:00,0,0,0,2.360,0
2015-01-31 08:00,2015-01-31 09:00,0.143,0.147,0.019,3.204,0
2015-01-31 09:00,2015-01-31 10:00,0.424,0.431,0.034,4.593,0
2015-01-31 10:00,2015-01-31 11:00,0.512,0.477,0.091,5.812,0
2015-01-31 11:00,2015-01-31 12:00,0.546,0.468,0.143,6.748,0
2015-01-31 12:00,2015-01-31 13:00,0.622,0.559,0.145,7.169,0
2015-01-31 13:00,2015-01-31 14:00,0.563,0.479,0.153,6.975,0
2015-01-31 14:00,2015-01-31 15:00,0.206,0.072,0.161,6.433,0
2015-01-31 15:00,2015-01-31 16:00,0.098,0.027,0.093,6.008,0
2015-01-31 16:00,2015-01-31 17:00,0.036,0.017,0.036,5.490,0
2015-01-31 17:00,2015-01-31 18:00,0,0,0.001,4.798,0
2015-01-31 18:00,2015-01-31 19:00,0,0,0,4.114,0
2015-01-31 19:00,2015-01-31 20:00,0,0,0,3.751,0
2015-01-31 20:00,2015-01-31 21:00,0,0,0,3.796,0
2015-01-31 21:00,2015-01-31 22:00,0,0,0,3.891,0
2015-01-31 22:00,2015-01-31 23:00,0,0,0,3.786,0
2015-01-31 23:00,2015-02-01 00:00,0,0,0,3.588,0
2015-02-01 00:00,2015-02-01 01:00,0,0,0,3.030,0
2015-02-01 01:00,2015-02-01 02:00,0,0,0,2.394,0
2015-02-01 02:00,2015-02-01 03:00,0,0,0,2.211,0
2015-02-01 03:00,2015-02-01 04:00,0,0,0,2.146,0
